,title,href,datetime,views
1195,Стрілянина у Гельсінкі: фінського депутата затримали у нічному клубі,https://tsn.ua/svit/strilyanina-u-gelsinki-finskogo-deputata-zatrimali-u-nichnomu-klubi-2566905.html,2024-04-27T23:03:00+03:00,1580
1196,Які прикмети попереджають про лихо та небезпеку: популярні народні вірування,https://tsn.ua/other/viruvannya-ta-zaboboni-yaki-poperedzhayut-pro-liho-ta-nebezpeku-populyarni-narodni-prikmeti-2554783.html,2024-04-27T22:39:00+03:00,7673
1197,"Працівників зможуть звільняти за неповідомлення про родичів, які лишилися на тимчасово окупованих територіях",https://tsn.ua/ukrayina/pracivnikiv-zmozhut-zvilnyati-za-nepovidomlennya-pro-rodichiv-yaki-lishilisya-na-timchasovo-okupovanih-teritoriyah-2566032.html,2024-04-27T22:35:00+03:00,20к
1198,У центрі Ужгорода помітили косулю: з'явилося відео,https://tsn.ua/ukrayina/u-centri-uzhgoroda-pomitili-kosulyu-z-yavilosya-video-2566902.html,2024-04-27T22:10:00+03:00,2234
1199,Коли Україна отримає винищувачі F-16: військовий експерт назвав головну умову,https://tsn.ua/ato/koli-ukrayina-otrimaye-vinischuvachi-f-16-viyskoviy-ekspert-nazvav-golovnu-umovu-2566899.html,2024-04-27T21:59:00+03:00,5399
1200,Чи контролюють Сили оборони селище Очеретине на Донеччні: у ЗСУ розповіли про важкі бої,https://tsn.ua/ato/chi-kontrolyuyut-sili-oboroni-selische-ocheretine-na-donechchni-u-zsu-rozpovili-pro-vazhki-boyi-2566896.html,2024-04-27T21:51:00+03:00,4691
1201,Китай намагається вплинути на майбутні вибори в США – Блінкен,https://tsn.ua/svit/kitay-namagayetsya-vplinuti-na-maybutni-vibori-v-ssha-blinken-2566893.html,2024-04-27T21:28:00+03:00,1968
1202,Коли G7 визначить долю російських активів: Малюська розповів про можливі сценарії,https://tsn.ua/svit/koli-g7-viznachit-dolyu-rosiyskih-aktiviv-malyuska-rozpoviv-pro-mozhlivi-scenariyi-2566890.html,2024-04-27T21:18:00+03:00,588
1203,Скільки систем Patriot потрібно Україні для захисту: Зеленський назвав цифру (відео),https://tsn.ua/ato/skilki-sistem-patriot-potribno-ukrayini-dlya-zahistu-zelenskiy-nazvav-naymenshu-cifru-2566887.html,2024-04-27T21:09:00+03:00,12к
1204,"""Чекати немає сенсу"": боєць ЗСУ з Маріуполя розповів про випуск нового альбому свого рок-гурту",https://tsn.ua/ukrayina/chekati-nemaye-sensu-boyec-zsu-z-mariupolya-rozpoviv-pro-vipusk-novogo-albomu-svogo-rok-gurtu-2566884.html,2024-04-27T20:46:00+03:00,1409
1205,Оборона чи наступ: які головні завдання у ЗСУ на цей рік після розблокування допомоги від США,https://tsn.ua/ato/rozblokuvannya-dopomogi-vid-ssha-ekspert-nazvav-golovni-zavdannya-dlya-zsu-na-cey-rik-2566881.html,2024-04-27T20:38:00+03:00,3402
1206,"Український гімнаст вдруге за день здобув ""золото"" на чемпіонаті Європи-2024",https://tsn.ua/prosport/ukrayinskiy-gimnast-vdruge-za-den-zdobuv-zoloto-na-chempionati-yevropi-2024-2566878.html,2024-04-27T20:26:00+03:00,2848
1207,"Військовозобов'язаних поділять на декілька категорій: у МОЗ розповіли про скасування статусу ""обмежено придатний""",https://tsn.ua/ukrayina/viyskovozobov-yazanih-podilyat-na-dekilka-kategoriy-u-moz-rozpovili-pro-skasuvannya-statusu-obmezheno-pridatniy-2566059.html,2024-04-27T20:04:00+03:00,18к
1208,Чи вистачить Україні грошей на пенсії та субсидії цього року: відповідь Шмигаля,https://tsn.ua/ukrayina/chi-vistachit-ukrayini-groshey-na-pensiyi-ta-subsidiyi-v-comu-roci-vidpovid-shmigalya-2566875.html,2024-04-27T19:59:00+03:00,4911
1209,"""Рух"" впевнено обіграв ""Верес"" і впритул наблизився до зони єврокубків (відео)",https://tsn.ua/prosport/ruh-vpevneno-obigrav-veres-i-vpritul-nablizivsya-do-zoni-yevrokubkiv-video-2566872.html,2024-04-27T19:54:00+03:00,1140
1210,Навчально-тренувальний літак Як-52 збив ворожий дрон-розвідник над Одещиною: відео,https://tsn.ua/ato/navchalno-trenuvalniy-litak-yak-52-zbiv-vorozhiy-dron-rozvidnik-nad-odeschinoyu-video-2566869.html,2024-04-27T19:45:00+03:00,4791
1211,"""Майстер доносів"" планує розбагатіти: юнак розповів, де його зусилля більше оцінять",https://tsn.ua/svit/mayster-donosiv-planuye-rozbagatiti-yunak-rozpoviv-de-yogo-zusillya-bilshe-ocinyat-2566863.html,2024-04-27T19:39:00+03:00,4846
1212,"Зеленський звільнив голову Броварської РДА, який напідпитку збив людей на переході",https://tsn.ua/ukrayina/zelenskiy-zvilniv-golovu-brovarskoyi-rda-yakiy-napidpitku-zbiv-4-lyudey-2566866.html,2024-04-27T19:39:00+03:00,8563
1213,"Збірна України виграла перше ""золото"" чемпіонату Європи-2024 зі спортивної гімнастики",https://tsn.ua/prosport/zbirna-ukrayini-vigrala-pershe-zoloto-chempionatu-yevropi-2024-zi-sportivnoyi-gimnastiki-2566860.html,2024-04-27T19:30:00+03:00,676
1214,"""Йдуть перемовини про мир"": переможниця ""Битви екстрасенсів"" зробила несподіване передбачення",https://tsn.ua/tsikavinki/ydut-peremovini-pro-mir-peremozhnicya-bitvi-ekstrasensiv-zrobila-nespodivane-peredbachennya-2563521.html,2024-04-27T19:17:00+03:00,142к
1215,У Києві квітнуть каштани: фото,https://kyiv.tsn.ua/u-kiyevi-kvitnut-kashtani-foto-2566857.html,2024-04-27T19:10:00+03:00,1392
1216,Чи чекають на Україну відключення світла або блекаути через російські обстріли: відповідь Шмигаля,https://tsn.ua/ukrayina/chi-chekayut-na-ukrayinu-vidklyuchennya-svitla-abo-blekauti-cherez-rosiyski-obstrili-vidpovid-shmigalya-2566854.html,2024-04-27T19:08:00+03:00,3321
1217,"""Ворог шукає слабкі місця"": що відбувається навколо Часового Яру",https://tsn.ua/ato/vorog-shukaye-slabki-miscya-scho-vidbuvayetsya-navkolo-chasovogo-yaru-2566908.html,2024-04-27T23:26:00+03:00,1694
1218,Стрілянина у Гельсінкі: фінського депутата затримали у нічному клубі,https://tsn.ua/svit/strilyanina-u-gelsinki-finskogo-deputata-zatrimali-u-nichnomu-klubi-2566905.html,2024-04-27T23:03:00+03:00,1580
1219,Які прикмети попереджають про лихо та небезпеку: популярні народні вірування,https://tsn.ua/other/viruvannya-ta-zaboboni-yaki-poperedzhayut-pro-liho-ta-nebezpeku-populyarni-narodni-prikmeti-2554783.html,2024-04-27T22:39:00+03:00,7673
1220,"Працівників зможуть звільняти за неповідомлення про родичів, які лишилися на тимчасово окупованих територіях",https://tsn.ua/ukrayina/pracivnikiv-zmozhut-zvilnyati-za-nepovidomlennya-pro-rodichiv-yaki-lishilisya-na-timchasovo-okupovanih-teritoriyah-2566032.html,2024-04-27T22:35:00+03:00,20к
1221,У центрі Ужгорода помітили косулю: з'явилося відео,https://tsn.ua/ukrayina/u-centri-uzhgoroda-pomitili-kosulyu-z-yavilosya-video-2566902.html,2024-04-27T22:10:00+03:00,2234
1222,Коли Україна отримає винищувачі F-16: військовий експерт назвав головну умову,https://tsn.ua/ato/koli-ukrayina-otrimaye-vinischuvachi-f-16-viyskoviy-ekspert-nazvav-golovnu-umovu-2566899.html,2024-04-27T21:59:00+03:00,5399
1223,Чи контролюють Сили оборони селище Очеретине на Донеччні: у ЗСУ розповіли про важкі бої,https://tsn.ua/ato/chi-kontrolyuyut-sili-oboroni-selische-ocheretine-na-donechchni-u-zsu-rozpovili-pro-vazhki-boyi-2566896.html,2024-04-27T21:51:00+03:00,4691
1224,Китай намагається вплинути на майбутні вибори в США – Блінкен,https://tsn.ua/svit/kitay-namagayetsya-vplinuti-na-maybutni-vibori-v-ssha-blinken-2566893.html,2024-04-27T21:28:00+03:00,1968
1225,Коли G7 визначить долю російських активів: Малюська розповів про можливі сценарії,https://tsn.ua/svit/koli-g7-viznachit-dolyu-rosiyskih-aktiviv-malyuska-rozpoviv-pro-mozhlivi-scenariyi-2566890.html,2024-04-27T21:18:00+03:00,588
1226,Скільки систем Patriot потрібно Україні для захисту: Зеленський назвав цифру (відео),https://tsn.ua/ato/skilki-sistem-patriot-potribno-ukrayini-dlya-zahistu-zelenskiy-nazvav-naymenshu-cifru-2566887.html,2024-04-27T21:09:00+03:00,12к
1227,"""Чекати немає сенсу"": боєць ЗСУ з Маріуполя розповів про випуск нового альбому свого рок-гурту",https://tsn.ua/ukrayina/chekati-nemaye-sensu-boyec-zsu-z-mariupolya-rozpoviv-pro-vipusk-novogo-albomu-svogo-rok-gurtu-2566884.html,2024-04-27T20:46:00+03:00,1409
1228,Оборона чи наступ: які головні завдання у ЗСУ на цей рік після розблокування допомоги від США,https://tsn.ua/ato/rozblokuvannya-dopomogi-vid-ssha-ekspert-nazvav-golovni-zavdannya-dlya-zsu-na-cey-rik-2566881.html,2024-04-27T20:38:00+03:00,3402
1229,"Український гімнаст вдруге за день здобув ""золото"" на чемпіонаті Європи-2024",https://tsn.ua/prosport/ukrayinskiy-gimnast-vdruge-za-den-zdobuv-zoloto-na-chempionati-yevropi-2024-2566878.html,2024-04-27T20:26:00+03:00,2848
1230,"Військовозобов'язаних поділять на декілька категорій: у МОЗ розповіли про скасування статусу ""обмежено придатний""",https://tsn.ua/ukrayina/viyskovozobov-yazanih-podilyat-na-dekilka-kategoriy-u-moz-rozpovili-pro-skasuvannya-statusu-obmezheno-pridatniy-2566059.html,2024-04-27T20:04:00+03:00,18к
1231,Чи вистачить Україні грошей на пенсії та субсидії цього року: відповідь Шмигаля,https://tsn.ua/ukrayina/chi-vistachit-ukrayini-groshey-na-pensiyi-ta-subsidiyi-v-comu-roci-vidpovid-shmigalya-2566875.html,2024-04-27T19:59:00+03:00,4911
1232,"""Рух"" впевнено обіграв ""Верес"" і впритул наблизився до зони єврокубків (відео)",https://tsn.ua/prosport/ruh-vpevneno-obigrav-veres-i-vpritul-nablizivsya-do-zoni-yevrokubkiv-video-2566872.html,2024-04-27T19:54:00+03:00,1140
1233,Навчально-тренувальний літак Як-52 збив ворожий дрон-розвідник над Одещиною: відео,https://tsn.ua/ato/navchalno-trenuvalniy-litak-yak-52-zbiv-vorozhiy-dron-rozvidnik-nad-odeschinoyu-video-2566869.html,2024-04-27T19:45:00+03:00,4791
1234,"""Майстер доносів"" планує розбагатіти: юнак розповів, де його зусилля більше оцінять",https://tsn.ua/svit/mayster-donosiv-planuye-rozbagatiti-yunak-rozpoviv-de-yogo-zusillya-bilshe-ocinyat-2566863.html,2024-04-27T19:39:00+03:00,4846
1235,"Зеленський звільнив голову Броварської РДА, який напідпитку збив людей на переході",https://tsn.ua/ukrayina/zelenskiy-zvilniv-golovu-brovarskoyi-rda-yakiy-napidpitku-zbiv-4-lyudey-2566866.html,2024-04-27T19:39:00+03:00,8563
1236,"Збірна України виграла перше ""золото"" чемпіонату Європи-2024 зі спортивної гімнастики",https://tsn.ua/prosport/zbirna-ukrayini-vigrala-pershe-zoloto-chempionatu-yevropi-2024-zi-sportivnoyi-gimnastiki-2566860.html,2024-04-27T19:30:00+03:00,676
1237,"""Йдуть перемовини про мир"": переможниця ""Битви екстрасенсів"" зробила несподіване передбачення",https://tsn.ua/tsikavinki/ydut-peremovini-pro-mir-peremozhnicya-bitvi-ekstrasensiv-zrobila-nespodivane-peredbachennya-2563521.html,2024-04-27T19:17:00+03:00,142к
1238,У Києві квітнуть каштани: фото,https://kyiv.tsn.ua/u-kiyevi-kvitnut-kashtani-foto-2566857.html,2024-04-27T19:10:00+03:00,1392
1239,Чи чекають на Україну відключення світла або блекаути через російські обстріли: відповідь Шмигаля,https://tsn.ua/ukrayina/chi-chekayut-na-ukrayinu-vidklyuchennya-svitla-abo-blekauti-cherez-rosiyski-obstrili-vidpovid-shmigalya-2566854.html,2024-04-27T19:08:00+03:00,3321
1240,"""Ні – російському закону! Так – Європі"": у Тбілісі поновили акцію проти законопроєкту про ""іноагентів""",https://tsn.ua/svit/ni-rosiyskomu-zakonu-tak-yevropi-u-tbilisi-ponovili-akciyu-proti-zakonoproyektu-pro-inoagentiv-2567412.html,2024-04-28T23:43:00+03:00,813
1241,"З'явився знімок ураженого російського аеродрому ""Кущевська""",https://tsn.ua/ato/z-yavivsya-znimok-urazhenogo-rosiyskogo-aerodromu-kuschevska-2567406.html,2024-04-28T23:11:00+03:00,2490
1242,"alyona alyona втратила голос просто перед ""Євробаченням-2024""",https://tsn.ua/glamur/alyona-alyona-vtratila-golos-prosto-pered-yevrobachennyam-2024-2567115.html,2024-04-28T23:09:00+03:00,27к
1243,Дітей із Херсона викрав відомий російський політик: невідомі досі деталі і унікальні кадри воєнного злочину РФ,https://tsn.ua/exclusive/ditey-z-hersona-vikrav-vidomiy-rosiyskiy-politik-nevidomi-dosi-detali-i-unikalni-kadri-voyennogo-zlochinu-rf-2567403.html,2024-04-28T22:47:00+03:00,9552
1244,"Дмитро Коляденко чесно відповів, чи готовий піти на фронт після вручення повістки",https://tsn.ua/glamur/dmitro-kolyadenko-chesno-vidpoviv-chi-gotoviy-piti-na-front-pislya-vruchennya-povistki-2567400.html,2024-04-28T22:45:00+03:00,44к
1245,"Шовкові штани —  найновіший тренд 2024 року, вони вишукані та комфортні",https://tsn.ua/other/shovkovi-shtani-naynovishiy-trend-2024-roku-voni-vishukani-ta-komfortni-2564490.html,2024-04-28T22:20:00+03:00,16к
1246,Пасху святкують в чистому домі: коли та як прибирати перед Великоднем,https://tsn.ua/ukrayina/koli-ta-yak-pribirati-pered-velikodnem-prikmeti-ta-tradiciyi-2304115.html,2024-04-28T22:17:00+03:00,43к
1247,США закупили 81 бойовий літак радянських часів у країни-союзниці РФ — Kyiv Post,https://tsn.ua/ukrayina/ssha-zakupili-81-boyoviy-litak-radyanskih-chasiv-u-krayini-soyuznici-rf-kyiv-post-2567397.html,2024-04-28T22:11:00+03:00,7203
1248,ТСН Тиждень з Аллою Мазур за 28 квітня 2024 року | Новини України,https://tsn.ua/vypusky/tsn_tyzhden/tsn-tizhden-z-alloyu-mazur-za-28-kvitnya-2024-roku-novini-ukrayini-2567394.html,2024-04-28T22:02:00+03:00,952
1249,4 постріли на добу і не більше: як вдалося втримати фронт від обвалу під час снарядного голоду,https://tsn.ua/exclusive/4-postrili-na-dobu-i-ne-bilshe-yak-vdalosya-vtrimati-front-vid-obvalu-pid-chas-snaryadnogo-golodu-2567388.html,2024-04-28T21:52:00+03:00,2123
1250,"Олеся Жураківська після болісного розлучення з аб'юзером розсекретила, чи вільне її серце",https://tsn.ua/glamur/olesya-zhurakivska-pislya-bolisnogo-rozluchennya-z-ab-yuzerom-rozsekretila-chi-vilne-yiyi-serce-2567385.html,2024-04-28T21:48:00+03:00,15к
1251,13-річна донька найстаршої породіллі Підвербної переїхала до нової родини: подробиці гучної історії,https://tsn.ua/exclusive/13-richna-donka-naystarshoyi-porodilli-pidverbnoyi-pereyihala-v-novu-rodinu-podrobici-guchnoyi-istoriyi-2566122.html,2024-04-28T21:46:00+03:00,131к
1252,"З одного боку — фронт російський, з іншого — демографічний: що відбувається в сервісних центрах за кордоном",https://tsn.ua/exclusive/z-odnogo-boku-front-rosiyskiy-z-inshogo-demografichniy-scho-vidbuvayetsya-v-servisnih-centrah-za-kordonom-2567382.html,2024-04-28T21:32:00+03:00,13к
1253,"АПЛ: результати матчів 35-го туру чемпіонату Англії з футболу, турнірна таблиця",https://tsn.ua/prosport/apl-rozklad-i-rezultati-matchiv-35-go-turu-chempionatu-angliyi-z-futbolu-turnirna-tablicya-2565945.html,2024-04-28T21:04:00+03:00,2790
1254,У Німеччині росіянин зарізав двох українських військових: деталі трагедії від МЗС,https://tsn.ua/svit/u-nimechchini-rosiyanin-zarizav-dvoh-ukrayinskih-viyskovih-detali-vid-mzs-2567379.html,2024-04-28T21:01:00+03:00,7188
1255,Війна в Україні триватиме до виборів у США - Боррель,https://tsn.ua/svit/viyna-v-ukrayini-trivatime-do-viboriv-u-ssha-borrel-2567376.html,2024-04-28T20:57:00+03:00,13к
1256,"""Манчестер Сіті"" впевнено обіграв ""Ноттінгем"" і дихає у спину ""Арсеналу"" в боротьбі за титул (відео)",https://tsn.ua/prosport/manchester-siti-vpevneno-obigrav-nottingem-i-dihaye-u-spinu-arsenalu-v-borotbi-za-titul-video-2567373.html,2024-04-28T20:53:00+03:00,1122
1257,9-річна донька Юрія Ткача перевтілилася в загадкову Klavdia Petrivna та зачарувала своїм голосом,https://tsn.ua/glamur/9-richna-donka-yuriya-tkacha-perevtililasya-v-zagadkovu-klavdia-petrivna-ta-zdivuvala-svoyim-golosom-2567370.html,2024-04-28T20:40:00+03:00,20к
1258,"Завершено перший етап капітального ремонту поліклініки в м. Ірпінь, профінансованого компанією SOCAR Новини компаній",https://tsn.ua/ukrayina/zaversheno-pershiy-etap-kapitalnogo-remontu-polikliniki-v-m-irpin-profinansovanogo-kompaniyeyu-socar-2567361.html,2024-04-28T20:36:00+03:00,1114
1259,Окупація Бердичів дозволила росіянам захопити підбитий Abrams – Коваленко,https://tsn.ua/ato/okupaciya-berdichiv-dozvolila-rosiyanam-evakuyuvati-pidbitiy-abrams-kovalenko-2567367.html,2024-04-28T20:34:00+03:00,3884
1260,"""Кривбас"" розбив ""Металіст 1925"" і скоротив відставання від ""Динамо"" та ""Шахтаря"" (відео)",https://tsn.ua/prosport/krivbas-rozbiv-metalist-1925-i-skorotiv-vidstavannya-vid-dinamo-ta-shahtarya-video-2567364.html,2024-04-28T20:25:00+03:00,708
1261,Трамп зберігає перевагу над Байденом перед виборами в США 2024 — опитування CNN,https://tsn.ua/svit/tramp-zberigaye-perevagu-nad-baydenom-pered-viborami-v-ssha-2024-opituvannya-cnn-2567358.html,2024-04-28T20:04:00+03:00,3465
1262,Вбивство українців у Німеччині: підозрюваного росіянина доправили до слідчого судді,https://tsn.ua/svit/vbivstvo-ukrayinciv-u-nimechchini-pidozryuvanogo-rosiyanina-dostavili-do-slidchogo-suddi-2567355.html,2024-04-28T20:01:00+03:00,3681
1263,"""Ні – російському закону! Так – Європі"": у Тбілісі поновили акцію проти законопроєкту про ""іноагентів""",https://tsn.ua/svit/ni-rosiyskomu-zakonu-tak-yevropi-u-tbilisi-ponovili-akciyu-proti-zakonoproyektu-pro-inoagentiv-2567412.html,2024-04-28T23:43:00+03:00,813
1264,"З'явився знімок ураженого російського аеродрому ""Кущевська""",https://tsn.ua/ato/z-yavivsya-znimok-urazhenogo-rosiyskogo-aerodromu-kuschevska-2567406.html,2024-04-28T23:11:00+03:00,2490
1265,"alyona alyona втратила голос просто перед ""Євробаченням-2024""",https://tsn.ua/glamur/alyona-alyona-vtratila-golos-prosto-pered-yevrobachennyam-2024-2567115.html,2024-04-28T23:09:00+03:00,27к
1266,Дітей із Херсона викрав відомий російський політик: невідомі досі деталі і унікальні кадри воєнного злочину РФ,https://tsn.ua/exclusive/ditey-z-hersona-vikrav-vidomiy-rosiyskiy-politik-nevidomi-dosi-detali-i-unikalni-kadri-voyennogo-zlochinu-rf-2567403.html,2024-04-28T22:47:00+03:00,9552
1267,"Дмитро Коляденко чесно відповів, чи готовий піти на фронт після вручення повістки",https://tsn.ua/glamur/dmitro-kolyadenko-chesno-vidpoviv-chi-gotoviy-piti-na-front-pislya-vruchennya-povistki-2567400.html,2024-04-28T22:45:00+03:00,44к
1268,"Шовкові штани —  найновіший тренд 2024 року, вони вишукані та комфортні",https://tsn.ua/other/shovkovi-shtani-naynovishiy-trend-2024-roku-voni-vishukani-ta-komfortni-2564490.html,2024-04-28T22:20:00+03:00,16к
1269,Пасху святкують в чистому домі: коли та як прибирати перед Великоднем,https://tsn.ua/ukrayina/koli-ta-yak-pribirati-pered-velikodnem-prikmeti-ta-tradiciyi-2304115.html,2024-04-28T22:17:00+03:00,43к
1270,США закупили 81 бойовий літак радянських часів у країни-союзниці РФ — Kyiv Post,https://tsn.ua/ukrayina/ssha-zakupili-81-boyoviy-litak-radyanskih-chasiv-u-krayini-soyuznici-rf-kyiv-post-2567397.html,2024-04-28T22:11:00+03:00,7203
1271,ТСН Тиждень з Аллою Мазур за 28 квітня 2024 року | Новини України,https://tsn.ua/vypusky/tsn_tyzhden/tsn-tizhden-z-alloyu-mazur-za-28-kvitnya-2024-roku-novini-ukrayini-2567394.html,2024-04-28T22:02:00+03:00,952
1272,4 постріли на добу і не більше: як вдалося втримати фронт від обвалу під час снарядного голоду,https://tsn.ua/exclusive/4-postrili-na-dobu-i-ne-bilshe-yak-vdalosya-vtrimati-front-vid-obvalu-pid-chas-snaryadnogo-golodu-2567388.html,2024-04-28T21:52:00+03:00,2123
1273,"Олеся Жураківська після болісного розлучення з аб'юзером розсекретила, чи вільне її серце",https://tsn.ua/glamur/olesya-zhurakivska-pislya-bolisnogo-rozluchennya-z-ab-yuzerom-rozsekretila-chi-vilne-yiyi-serce-2567385.html,2024-04-28T21:48:00+03:00,15к
1274,13-річна донька найстаршої породіллі Підвербної переїхала до нової родини: подробиці гучної історії,https://tsn.ua/exclusive/13-richna-donka-naystarshoyi-porodilli-pidverbnoyi-pereyihala-v-novu-rodinu-podrobici-guchnoyi-istoriyi-2566122.html,2024-04-28T21:46:00+03:00,131к
1275,"З одного боку — фронт російський, з іншого — демографічний: що відбувається в сервісних центрах за кордоном",https://tsn.ua/exclusive/z-odnogo-boku-front-rosiyskiy-z-inshogo-demografichniy-scho-vidbuvayetsya-v-servisnih-centrah-za-kordonom-2567382.html,2024-04-28T21:32:00+03:00,13к
1276,"АПЛ: результати матчів 35-го туру чемпіонату Англії з футболу, турнірна таблиця",https://tsn.ua/prosport/apl-rozklad-i-rezultati-matchiv-35-go-turu-chempionatu-angliyi-z-futbolu-turnirna-tablicya-2565945.html,2024-04-28T21:04:00+03:00,2790
1277,У Німеччині росіянин зарізав двох українських військових: деталі трагедії від МЗС,https://tsn.ua/svit/u-nimechchini-rosiyanin-zarizav-dvoh-ukrayinskih-viyskovih-detali-vid-mzs-2567379.html,2024-04-28T21:01:00+03:00,7188
1278,Війна в Україні триватиме до виборів у США - Боррель,https://tsn.ua/svit/viyna-v-ukrayini-trivatime-do-viboriv-u-ssha-borrel-2567376.html,2024-04-28T20:57:00+03:00,13к
1279,"""Манчестер Сіті"" впевнено обіграв ""Ноттінгем"" і дихає у спину ""Арсеналу"" в боротьбі за титул (відео)",https://tsn.ua/prosport/manchester-siti-vpevneno-obigrav-nottingem-i-dihaye-u-spinu-arsenalu-v-borotbi-za-titul-video-2567373.html,2024-04-28T20:53:00+03:00,1122
1280,9-річна донька Юрія Ткача перевтілилася в загадкову Klavdia Petrivna та зачарувала своїм голосом,https://tsn.ua/glamur/9-richna-donka-yuriya-tkacha-perevtililasya-v-zagadkovu-klavdia-petrivna-ta-zdivuvala-svoyim-golosom-2567370.html,2024-04-28T20:40:00+03:00,20к
1281,"Завершено перший етап капітального ремонту поліклініки в м. Ірпінь, профінансованого компанією SOCAR Новини компаній",https://tsn.ua/ukrayina/zaversheno-pershiy-etap-kapitalnogo-remontu-polikliniki-v-m-irpin-profinansovanogo-kompaniyeyu-socar-2567361.html,2024-04-28T20:36:00+03:00,1114
1282,Окупація Бердичів дозволила росіянам захопити підбитий Abrams – Коваленко,https://tsn.ua/ato/okupaciya-berdichiv-dozvolila-rosiyanam-evakuyuvati-pidbitiy-abrams-kovalenko-2567367.html,2024-04-28T20:34:00+03:00,3884
1283,"""Кривбас"" розбив ""Металіст 1925"" і скоротив відставання від ""Динамо"" та ""Шахтаря"" (відео)",https://tsn.ua/prosport/krivbas-rozbiv-metalist-1925-i-skorotiv-vidstavannya-vid-dinamo-ta-shahtarya-video-2567364.html,2024-04-28T20:25:00+03:00,708
1284,Трамп зберігає перевагу над Байденом перед виборами в США 2024 — опитування CNN,https://tsn.ua/svit/tramp-zberigaye-perevagu-nad-baydenom-pered-viborami-v-ssha-2024-opituvannya-cnn-2567358.html,2024-04-28T20:04:00+03:00,3465
1285,Вбивство українців у Німеччині: підозрюваного росіянина доправили до слідчого судді,https://tsn.ua/svit/vbivstvo-ukrayinciv-u-nimechchini-pidozryuvanogo-rosiyanina-dostavili-do-slidchogo-suddi-2567355.html,2024-04-28T20:01:00+03:00,3681
1286,Чи є гріхом тікати від військового обов’язку і бути ухилянтом: в ПЦУ розповіли,https://tsn.ua/ukrayina/chi-ye-grihom-tikati-vid-viyskovogo-obov-yazku-i-buti-uhilyantom-v-pcu-rozpovili-2568165.html,2024-04-29T23:59:00+03:00,12к
1287,Без бюстгальтера: модель у помаранчевій сукні блиснула сексуальними грудьми,https://tsn.ua/lady/news/show-biznes/bez-byustgaltera-model-u-pomarancheviy-sukni-blisnula-seksualnimi-grudmi-2568159.html,2024-04-29T23:54:00+03:00,5019
1288,"В Одесі військкоми знову силоміць ""пакували"" чоловіка до буса: що кажуть у ТЦК",https://tsn.ua/ukrayina/v-odesi-viyskkomi-znovu-silomic-pakuvali-cholovika-v-bus-scho-kazhut-u-tck-2568156.html,2024-04-29T23:40:00+03:00,5762
1289,У Харкові відбулося перейменування станцій метро — Терехов,https://tsn.ua/ukrayina/u-harkovi-vidbulisya-pereymenuvannya-stanciy-metro-terehov-2568153.html,2024-04-29T23:33:00+03:00,3720
1290,"""Балістичною ракетою цілеспрямовано били по локації зі скупченням людей"": Коваленко про удар по Одесі",https://tsn.ua/ato/balistichnoyu-raketoyu-cilespryamovano-bili-po-lokaciyi-skupchennya-lyudey-kovalenko-pro-udar-po-odesi-2568147.html,2024-04-29T22:57:00+03:00,3725
1291,"""Кадировці"" прибули на північний кордон РФ з Україною: до чого слід готуватися українцям",https://tsn.ua/exclusive/kadirivci-pribuli-na-pivnichniy-kordon-rf-z-ukrayinoyu-do-chogo-slid-gotuvatisya-ukrayincyam-2568144.html,2024-04-29T22:54:00+03:00,30к
1292,"Камалія натякнула, що вдруге виходить заміж, і похизувалася каблучкою",https://tsn.ua/glamur/kamaliya-natyaknula-scho-vihodit-zamizh-i-pohizuvalasya-kabluchkoyu-2568141.html,2024-04-29T22:50:00+03:00,35к
1293,"Вау, яка: прессекретарка Байдена у сукні з глибоким вирізом блиснула грудьми на червоній доріжці",https://tsn.ua/lady/news/obschestvo/vau-yaka-pressekretarka-baydena-u-sukni-z-glibokim-virizom-blisnula-grudmi-2567877.html,2024-04-29T22:38:00+03:00,7896
1294,На яких напрямках найгарячіше: Генштаб повідомив останні новини з передової на вечір 29 квітня (фото),https://tsn.ua/ato/na-yakih-napryamkah-naygaryachishe-genshtab-povidomiv-ostanni-novini-z-peredovoyi-na-vechir-29-kvitnya-foto-2568132.html,2024-04-29T22:24:00+03:00,2894
1295,"Ворожі удари по Одесі та Харкову, візит генсека НАТО – головне зі звернення Зеленського",https://tsn.ua/ukrayina/vorozhi-udari-po-odesi-ta-harkovu-vizit-genseka-nato-golovne-zi-zvernennya-zelenskogo-2568129.html,2024-04-29T22:14:00+03:00,1105
1296,В Одесі від російського удару загинули четверо людей: збільшилася кількість постраждалих,https://tsn.ua/ukrayina/v-odesi-vid-rosiyskogo-udaru-zaginuli-dvoye-lyudey-ta-sobaka-2568075.html,2024-04-29T22:11:00+03:00,12к
1297,Позитив офіційно підтвердив роман з відомою танцівницею,https://tsn.ua/glamur/pozitiv-oficiyno-pidtverdiv-roman-z-vidomoyu-tancivniceyu-2568126.html,2024-04-29T21:48:00+03:00,11к
1298,Україна отримала новий пакет допомоги від Німеччини: що туди увійшло (список),https://tsn.ua/ukrayina/ukrayina-otrimala-noviy-paket-dopomogi-vid-nimechchini-scho-tudi-uviyshlo-spisok-2568123.html,2024-04-29T21:47:00+03:00,5888
